date,sold_or_return,product_id,product,unit_price,no_of_units,sales_price,category
11/6/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/6/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/6/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/6/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/6/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/6/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/6/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/6/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/7/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/7/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
11/7/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/8/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/8/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/8/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/8/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/8/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
11/9/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/9/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/9/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/9/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/10/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/10/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/10/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/10/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/10/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/10/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/10/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/11/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/11/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/11/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/12/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/12/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/12/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/13/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/13/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/13/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/13/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/13/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/14/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/14/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/14/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/14/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/14/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/14/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/14/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/14/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/15/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/15/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/15/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/16/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/16/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/16/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
11/16/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/16/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/17/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/17/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/17/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/17/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/17/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/18/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/19/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/19/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/19/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
11/20/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/21/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
11/21/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/21/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/22/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/22/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/22/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/22/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/22/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/23/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/23/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/23/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/23/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
11/23/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/23/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/23/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/23/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/24/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/24/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/24/2023,Sold,1124,Cool 7 Up Glass,100,2,200,BEVERAGE
11/24/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
11/24/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/24/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/25/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/25/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/25/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/25/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
11/25/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/25/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/25/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/26/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/26/2023,Sold,1124,Cool 7 Up Glass,100,2,200,BEVERAGE
11/26/2023,Sold,1124,Cool 7 Up Glass,100,2,200,BEVERAGE
11/26/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/26/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/26/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/26/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/27/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/27/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/27/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/27/2023,Sold,1124,Cool 7 Up Glass,100,2,200,BEVERAGE
11/27/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
11/28/2023,Sold,1124,Cool 7 Up Glass,100,2,200,BEVERAGE
11/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
11/28/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
11/28/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/28/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/28/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/28/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/28/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
11/30/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
11/30/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/1/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/1/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/1/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/2/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/2/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/2/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
12/3/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/3/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/3/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/3/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/3/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/3/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/3/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/3/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/4/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/4/2023,Sold,1124,Cool 7 Up Glass,100,2,200,BEVERAGE
12/4/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/5/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/5/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/5/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/5/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/5/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/5/2023,Sold,1124,Cool 7 Up Glass,100,2,200,BEVERAGE
12/5/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/5/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/5/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/6/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/6/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/6/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/6/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/7/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/7/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/7/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/7/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/7/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/7/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/7/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/8/2023,Sold,1124,Cool 7 Up Glass,100,2,200,BEVERAGE
12/8/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/8/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/8/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
12/9/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/9/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/10/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/10/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/10/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/10/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/11/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/11/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/11/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/11/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/12/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/12/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/12/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
12/13/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/13/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/13/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
12/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
12/13/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/13/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/13/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/13/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/14/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/14/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/14/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/14/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/15/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/15/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/15/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/15/2023,Sold,1124,Cool 7 Up Glass,100,2,200,BEVERAGE
12/15/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/15/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/15/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/15/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/16/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/16/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/16/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/16/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/16/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/19/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
12/20/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/20/2023,Sold,1124,Cool 7 Up Glass,100,2,200,BEVERAGE
12/20/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
12/21/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/21/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/21/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/21/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/21/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
12/21/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/21/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/21/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/22/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/22/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/22/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/22/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
12/22/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/22/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/23/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
12/27/2023,Sold,1124,Cool 7 Up Glass,100,2,200,BEVERAGE
12/27/2023,Sold,4102,SUNQUICK ORANGE JUICE,50,4,200,BEVERAGE
12/28/2023,Sold,6204,OMLET BUN,200,1,200,SHORT EATS
12/30/2023,Sold,6020,CHICKEN BURGER,200,1,200,SHORT EATS
12/30/2023,Sold,5201,VANILLA MILK SHAKE,200,1,200,BEVERAGE
3/2/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
3/8/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
3/22/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
6/8/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
6/18/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
6/18/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
6/22/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
6/29/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
6/29/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
6/30/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
7/5/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
7/7/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
7/8/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
7/10/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
7/27/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
7/28/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
8/12/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
8/15/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
8/16/2023,Sold,4107,HOT COFFEE,75,3,225,BEVERAGE
1/17/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
1/17/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
1/17/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
1/17/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
1/18/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
1/19/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
1/19/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
1/19/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
1/24/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
1/27/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
2/1/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
2/1/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
2/2/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
2/3/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
2/7/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
2/21/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
4/1/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
4/4/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
4/6/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
5/4/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
5/4/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
5/18/2023,Sold,6402,CUP CAKE,230,1,230,DESSERT
1/9/2023,Sold,4102,SUNQUICK ORANGE JUICE,80,3,240,BEVERAGE
1/11/2023,Sold,4102,SUNQUICK ORANGE JUICE,80,3,240,BEVERAGE
1/11/2023,Sold,4102,SUNQUICK ORANGE JUICE,80,3,240,BEVERAGE
1/12/2023,Sold,4102,SUNQUICK ORANGE JUICE,80,3,240,BEVERAGE
1/13/2023,Sold,4102,SUNQUICK ORANGE JUICE,80,3,240,BEVERAGE
2/2/2023,Sold,4103,TEA,40,6,240,BEVERAGE
2/24/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
2/27/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
3/13/2023,Sold,5104,YOGHURT,80,3,240,DESSERT
9/6/2023,Sold,4107,HOT COFFEE,80,3,240,BEVERAGE
9/12/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
9/13/2023,Sold,4103,TEA,80,3,240,BEVERAGE
9/13/2023,Sold,4103,TEA,80,3,240,BEVERAGE
9/13/2023,Sold,4103,TEA,80,3,240,BEVERAGE
9/13/2023,Sold,4103,TEA,80,3,240,BEVERAGE
9/18/2023,Sold,4107,HOT COFFEE,80,3,240,BEVERAGE
9/20/2023,Sold,4103,TEA,80,3,240,BEVERAGE
9/25/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
9/30/2023,Sold,4107,HOT COFFEE,80,3,240,BEVERAGE
10/1/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
10/1/2023,Sold,4107,HOT COFFEE,80,3,240,BEVERAGE
10/13/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
10/15/2023,Sold,4107,HOT COFFEE,80,3,240,BEVERAGE
10/15/2023,Sold,4103,TEA,80,3,240,BEVERAGE
10/17/2023,Sold,4103,TEA,80,3,240,BEVERAGE
10/17/2023,Sold,4103,TEA,80,3,240,BEVERAGE
10/17/2023,Sold,4103,TEA,80,3,240,BEVERAGE
10/17/2023,Sold,4103,TEA,80,3,240,BEVERAGE
10/18/2023,Sold,4103,TEA,80,3,240,BEVERAGE
10/18/2023,Sold,4103,TEA,80,3,240,BEVERAGE
10/21/2023,Sold,4107,HOT COFFEE,80,3,240,BEVERAGE
10/22/2023,Sold,4107,HOT COFFEE,80,3,240,BEVERAGE
10/28/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
11/2/2023,Sold,4103,TEA,80,3,240,BEVERAGE
11/4/2023,Sold,4103,TEA,80,3,240,BEVERAGE
11/7/2023,Sold,4103,TEA,80,3,240,BEVERAGE
11/8/2023,Sold,4107,HOT COFFEE,80,3,240,BEVERAGE
11/8/2023,Sold,4103,TEA,80,3,240,BEVERAGE
11/16/2023,Sold,4107,HOT COFFEE,80,3,240,BEVERAGE
11/30/2023,Sold,4107,HOT COFFEE,60,4,240,BEVERAGE
12/5/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
12/8/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
12/8/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
12/17/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
12/30/2023,Sold,4420,BiBi orange(sunquick) 200ml,120,2,240,BEVERAGE
12/30/2023,Sold,4107,HOT COFFEE,60,4,240,BEVERAGE
1/9/2023,Sold,6402,CUP CAKE,250,1,250,DESSERT
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/9/2023,Sold,6202,SALMON SANDWICH,250,1,250,SHORT EATS
1/9/2023,Sold,6202,SALMON SANDWICH,250,1,250,SHORT EATS
1/9/2023,Sold,6202,SALMON SANDWICH,250,1,250,SHORT EATS
1/9/2023,Sold,6202,SALMON SANDWICH,250,1,250,SHORT EATS
1/9/2023,Sold,6202,SALMON SANDWICH,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUBMO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUMBO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUMBO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUMBO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUMBO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6401,JUMBO HOT DOG,250,1,250,SHORT EATS
1/10/2023,Sold,6202,SALMON SANDWICH,250,1,250,SHORT EATS
1/10/2023,Sold,6202,SALMON SANDWICH,250,1,250,SHORT EATS
1/10/2023,Sold,6202,SALMON SANDWICH,250,1,250,SHORT EATS
1/10/2023,Sold,6202,SALMON SANDWICH,250,1,250,SHORT EATS
1/10/2023,Sold,6202,SALMON SANDWICH,250,1,250,SHORT EATS
1/10/2023,Sold,6202,SALMON SANDWICH,250,1,250,SHORT EATS
