"id","category","date","sold_or_return","product_id","product_name","unit_price","no_of_units","sales_price"
"9340","RICE","7/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9341","RICE","7/13/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9342","RICE","7/13/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9343","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9344","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9345","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9346","RICE","7/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9347","RICE","7/13/2023","Sold","1109","Egg mixed fried rice with an omlet","550","2","1100"
"9348","RICE","7/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9349","RICE","7/13/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9350","RICE","7/13/2023","Return","1109","Return-  Egg mixed fried rice with an omlet","-550","1","-550"
"9351","RICE","7/13/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","2","600"
"9352","RICE","7/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9353","RICE","7/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9354","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9355","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9356","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9357","RICE","7/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9358","RICE","7/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9359","RICE","7/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9360","RICE","7/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9361","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9362","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9363","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9364","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9365","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9366","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9367","RICE","7/13/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9368","RICE","7/13/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9369","RICE","7/13/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9370","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","3","1050"
"9371","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9372","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","3","1050"
"9373","RICE","7/14/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9374","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9375","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9376","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9377","RICE","7/14/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9378","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9379","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","7","2450"
"9380","RICE","7/14/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9381","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9382","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9383","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9384","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9385","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","3","1050"
"9386","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9387","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9388","RICE","7/14/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9389","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9390","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9391","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9392","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9393","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9394","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9395","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9396","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9397","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9398","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9399","RICE","7/14/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9400","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9401","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9402","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9403","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9404","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","4","2600"
"9405","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9406","RICE","7/14/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9407","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9408","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9409","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9410","RICE","7/14/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9411","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9412","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9413","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9414","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9415","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9416","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9417","RICE","7/14/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9418","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9419","RICE","7/14/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","3","1050"
"9420","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9421","RICE","7/14/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","3","1950"
"9422","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9423","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9424","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9425","RICE","7/16/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9426","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9427","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9428","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9429","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9430","RICE","7/16/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9431","RICE","7/16/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9432","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9433","RICE","7/16/2023","Sold","1107","VEGETABLE FRIED RICE (R)","300","2","600"
"9434","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9435","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9436","RICE","7/16/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9437","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9438","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9439","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9440","RICE","7/16/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9441","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9442","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9443","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9444","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9445","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9446","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","3","1950"
"9447","RICE","7/16/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9448","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9449","RICE","7/16/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9450","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9451","RICE","7/16/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9452","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9453","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9454","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","7","4550"
"9455","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9456","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9457","RICE","7/16/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","3","1950"
"9458","RICE","7/17/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9459","RICE","7/17/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9460","RICE","7/17/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9461","RICE","7/17/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9462","RICE","7/17/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9463","RICE","7/17/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9464","RICE","7/17/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9465","RICE","7/17/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9466","RICE","7/17/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9467","RICE","7/17/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9468","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9469","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9470","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9471","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9472","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9473","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9474","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","3","1950"
"9475","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9476","RICE","7/18/2023","Sold","1107","VEGETABLE FRIED RICE (R)","300","1","300"
"9477","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9478","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9479","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9480","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9481","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","6","2100"
"9482","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9483","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9484","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9485","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9486","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9487","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9488","RICE","7/18/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9489","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9490","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9491","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9492","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9493","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9494","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9495","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9496","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9497","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9498","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9499","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9500","RICE","7/18/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9501","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9502","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9503","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9504","RICE","7/18/2023","Sold","1107","VEGETABLE FRIED RICE (R)","300","1","300"
"9505","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9506","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9507","RICE","7/18/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9508","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9509","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9510","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9511","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9512","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9513","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9514","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9515","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9516","RICE","7/18/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","5","1750"
"9517","RICE","7/18/2023","Sold","1107","VEGETABLE FRIED RICE (R)","300","1","300"
"9518","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9519","RICE","7/18/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9520","RICE","7/18/2023","Return","1109","Return-  Egg mixed fried rice with an omlet","-550","1","-550"
"9521","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9522","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9523","RICE","7/18/2023","Sold","1107","VEGETABLE FRIED RICE (R)","300","1","300"
"9524","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9525","RICE","7/18/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","2","600"
"9526","RICE","7/18/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9527","RICE","7/18/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9528","RICE","7/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9529","RICE","7/19/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9530","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9531","RICE","7/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9532","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9533","RICE","7/19/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9534","RICE","7/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9535","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9536","RICE","7/19/2023","Sold","1109","Egg mixed fried rice with an omlet","550","1","550"
"9537","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9538","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9539","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9540","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9541","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9542","RICE","7/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9543","RICE","7/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9544","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9545","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9546","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","6","2100"
"9547","RICE","7/19/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9548","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9549","RICE","7/19/2023","Sold","1101","VEGETABLE FRIED RICE (S)","300","1","300"
"9550","RICE","7/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9551","RICE","7/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9552","RICE","7/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","2","1300"
"9553","RICE","7/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","1","650"
"9554","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","4","1400"
"9555","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","4","1400"
"9556","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9557","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9558","RICE","7/19/2023","Sold","1108","EGG MIXED CHICKEN FRIED RICE","650","3","1950"
"9559","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9560","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9561","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","2","700"
"9562","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9563","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9564","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9565","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9566","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
"9567","RICE","7/19/2023","Sold","1308","BUDGET RICE - STUDENTS PACK","350","1","350"
